time;cv;n_iter;fits;accuracy;config
2.476313352584839;10;2;20;0.9682043912175649;{"kernel": "poly", "gamma": "scale", "degree": 2, "C": 0.1}
4.313388109207153;10;5;50;0.9692047904191616;{"kernel": "poly", "gamma": "auto", "degree": 3, "C": 0.1}
7.546581983566284;10;10;100;0.9718043912175649;{"kernel": "rbf", "gamma": "scale", "degree": 2, "C": 100}
33.75632858276367;10;20;200;0.9742047904191617;{"kernel": "rbf", "gamma": "auto", "degree": 2, "C": 10}
639.7225000858307;10;50;500;0.9742047904191617;{"kernel": "rbf", "gamma": "auto", "degree": 2, "C": 10}
